Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",The biggest difference would be that the feelings on one hand are real and on the other hand they are not.,65,0.6100,0.6700,0.7000,0.7500,0.7600,0.7900,0.8000,0.8100,0.8300,0.8300,0.8600
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","The lack of compassion, feelings, physical touch, etc... would be big differences between a relationship with a person and an AI chatbot. This difference is huge for me, without feelings a relationship is not real.",65,0.6100,0.6700,0.7000,0.7500,0.7600,0.7900,0.8000,0.8100,0.8200,0.8300,0.8300
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","The difference is that people are real and tangible. People can share life with me, hug me, have physical contact with me, see each other's eyes, and hear each other's voice and tone. As an animal, people still have the need to contact and empathize with their own kind, which cannot be completely replaced by words and sounds generated by artificial intelligence.",65,0.6100,0.6900,0.7100,0.7500,0.7600,0.7800,0.8000,0.8100,0.8200,0.8300,0.8500
e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,"I've become more optimistic about human-AI relationships as I've seen how they can complement rather than replace human connections. Initially I worried about AI becoming a shortcut that would make real relationships seem too difficult, but I've noticed AI can actually help people practice social skills and build confidence. I've also been impressed by how AI companions have benefited elderly people and those with social anxiety, providing comfort without the isolation I feared. ",31,0.6100,0.6200,0.6300,0.6700,0.6800,0.6800,0.6900,0.6900,0.7000,0.7200,0.7800
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","We wouldn't share important life experiences. We wouldn't share a physical space. I wouldn't know anything about him or her (I'd have to imagine). In short, it would still be a simulation.",65,0.6100,0.6500,0.6700,0.7000,0.7200,0.7300,0.7500,0.7500,0.7700,0.7900,0.8000
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",The AI cannot understand or feel the pain,65,0.6100,0.6400,0.6700,0.7000,0.7200,0.7400,0.7400,0.7600,0.7700,0.8000,0.8100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",AI is man made. Man is not perfect. Human are created by the God,65,0.6100,0.6500,0.6700,0.7000,0.7200,0.7400,0.7500,0.7700,0.7800,0.7900,0.8200
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","An AI would never be able to understand the complexity of human emotions. And that is something that will never change, because an AI has no soul.",65,0.6100,0.6400,0.6700,0.7200,0.7400,0.7500,0.7700,0.7800,0.7900,0.8000,0.8300
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","Ai chatbots have no feelings. No matter how hard the programmer tries, they will never achieve the same as a human. This is important to me because I don't want and don't need a machine to have feelings; machines are there to help you with tasks.",65,0.6100,0.6400,0.6600,0.6900,0.7200,0.7400,0.7400,0.7600,0.7800,0.7900,0.8500
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","Relationships with humans end sometimes because one side has grown apart from the other - they're matured in different ways and want different things. 


But an AI will never grow apart from its human companion, it will always be heaping praise and trying to please them. They're like adoring puppies and real people aren't like that. Thank goodness. If I know that a relationship needs no work then I won't invest anything in it. It's like having a garden that someone else cares for.",65,0.6100,0.6500,0.6700,0.7100,0.7300,0.7500,0.7600,0.7700,0.7800,0.8000,0.8200
