theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
cultural integrity and diversity,0.3415532098956417,"ability to course correction, or remind me for what I should have done better in which area I can improve based on my strenght, and personal values",9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",f157825d-87aa-4a1b-98f3-74bbbe24a0f6,b14b4f85,20250625_100630
cultural integrity and diversity,0.34015504377150974,Ethical considerations or restrictions,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",afc66ce5-6c9d-4e40-94e5-6675fbd89631,b14b4f85,20250625_100630
cultural integrity and diversity,0.33968744530967454,they must be harmless and honest.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",9f0f015d-239a-49f8-ad3a-6bf6771d544f,b14b4f85,20250625_100630
cultural integrity and diversity,0.33815931670157684,Complete sense and credibility,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",c6189953-104d-46b5-bc8e-6dc4302ec217,b14b4f85,20250625_100630
cultural integrity and diversity,0.33591965391810263,"Curiosity, critical thinking and a sense of humor",9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",3c65b910-ab61-49c3-bedb-99b7ec67fbd5,b14b4f85,20250625_100630
cultural integrity and diversity,0.3348216734381395,"I would like to see AI systems come with localization, culture and ethics rather as technology push on the society.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",ad2bca3b-2e2a-49d0-86d6-8231c3fbfce3,b14b4f85,20250625_100630
cultural integrity and diversity,0.33190809504393926,"i think, the only boundary there should be is the confidentially of the information that is being shared.  ",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",41a2b2b8-9898-42d6-a478-32f8d7c0d921,b14b4f85,20250625_100630
cultural integrity and diversity,0.3317750733349192,"Moral boundaries.

Sexual boundaries.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",2918b0b0-58a4-4312-94a8-5ab20c148117,b14b4f85,20250625_100630
cultural integrity and diversity,0.33139508262760387,Uderstanding my emotions and be trustworthy,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",9410acfd-b3a6-4ee3-b697-a8c2cb7d9688,b14b4f85,20250625_100630
cultural integrity and diversity,0.33102318001961,prioritize human interaction,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",d3bc52e8-1092-4413-866c-45333bd3af68,b14b4f85,20250625_100630
cultural integrity and diversity,0.3307408626059425,should be some boundaries like sex isuues and social isuues,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",79c088a5-e230-4190-8a16-e08ce8dd3139,b14b4f85,20250625_100630
cultural integrity and diversity,0.3290350497598498,There should be some behaviors that conform to personal aesthetics in order to establish one's own personality.,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",e97fe30d-f55e-446f-820e-42487c340ae2,b14b4f85,20250625_100630
cultural integrity and diversity,0.3289852695224376,It's fine as long as it stays consistent with current legal and moral constraints on human behavior.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",f861d2e4-4255-4a82-ad58-086b8ae2ec1b,b14b4f85,20250625_100630
cultural integrity and diversity,0.3288274927177963,Difference societies have different way of living which the difference itself should act as a boundary ,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",c4dfa7e0-94fb-4f80-8eb3-10228096390a,b14b4f85,20250625_100630
cultural integrity and diversity,0.3271976368484635,Personal issues and confidential ,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",dfa3bc0b-0e91-41ab-93ea-4c4f31449597,b14b4f85,20250625_100630
cultural integrity and diversity,0.32604576583811884,people are more different,29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",47a985fd-4b4c-4c17-98d3-4bf61dc8dd51,b14b4f85,20250625_100630
cultural integrity and diversity,0.3221990766531564,Be truly congruous an able to feel.,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",b1bb4054-5a15-46ae-9171-c9e7be6d4528,b14b4f85,20250625_100630
cultural integrity and diversity,0.32212592346275065,"accuracy, informative, more of understanding the different concepts ",9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",a0c4b689-e5da-4bc9-a848-c0fb133e8c26,b14b4f85,20250625_100630
cultural integrity and diversity,0.32064883246291,"It should have a intellectual stimulation, prevent stagnation and must have deeper understanding",9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",8b1a0e92-5de0-49cf-ab05-dff56df8a69e,b14b4f85,20250625_100630
cultural integrity and diversity,0.32002244427584015,"Some limits should be set in terms of morality and ethics, and emotional needs that violate morality and ethics should not be considered",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",c8b9dbaa-b547-4567-a334-fd9c9128b1fd,b14b4f85,20250625_100630
economic impacts and jobs,0.49763315723777757,Job loss,a677abf6-c067-482c-92a0-7ee69fc8a343,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",bc558a8e-cda6-4087-91db-0ff2179234a9,b14b4f85,20250625_100630
economic impacts and jobs,0.47474531076330884,The extinction of millions of jobs,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,1a7df920-5e98-4f92-9f35-bb8c068b6b07,b14b4f85,20250625_100630
economic impacts and jobs,0.46067580459887436,"people losing jobs and economy went even more downhill. Govt need to find a way to feed their people's economy when they want to replace most stuff with AI. Clearly ""working"" won't be the only option for us to get money / currency later in future.",dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,6a6bbeef-2b20-4188-9e09-fad5fa917b6d,b14b4f85,20250625_100630
economic impacts and jobs,0.45212782603148205,big negative impacts spread ,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,03ab7b23-1eb0-4a31-9273-bed8efdc35d7,b14b4f85,20250625_100630
economic impacts and jobs,0.44922175649587737,it will affect the world negatively by dominating the job sector. most people will lack jobs from it,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,a0c4b689-e5da-4bc9-a848-c0fb133e8c26,b14b4f85,20250625_100630
